epoch,train loss,gen loss,train acc,gen_acc,prob_orig,prob_targ,train bal acc,train gm,test loss,major test acc,neutral test acc,minor test acc,test acc,f1 score,test gm,test bal acc,name,model
199.0,0.5121549813652039,0.0,84.742,0.0,0.0,0.0,84.74200001000001,84.30351142798254,1.0612248023351034,70.47138047138047,70.42483660130719,70.87542087542087,70.58888888888889,0.0,69.32428053551435,70.58888903260231,ERM,resnet32
199.0,7.864881943359375,0.0,72.41,0.0,0.0,0.0,72.41000000999999,68.78164533108428,4.053194991747538,65.15151515151516,62.810457516339866,65.55555555555556,64.4888888888889,0.0,60.21558858407502,64.4888891428709,LDAM-DRW,resnet32_norm
