epoch,train loss,gen loss,train acc,gen_acc,prob_orig,prob_targ,train bal acc,train gm,test loss,major test acc,neutral test acc,minor test acc,test acc,f1 score,test bal acc,test gm
34,0.28474101331518015,0,90.10816895893495,0,0,0,88.97114011325749,89.91382015193214,0.7375837143924501,84.07407407407408,74.80555555555556,73.22222222222223,77.11111111111111,0,76.36725403778249,74.5679012345679
35,0.27736146179544824,0,90.32842249522784,0,0,0,89.27736184476112,90.16149430507721,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
36,0.267339828607357,0,90.82766384415838,0,0,0,89.7970191699412,90.64453535040087,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
37,0.2757246857140244,0,90.60251578483677,0,0,0,89.56536916199815,90.44712974153121,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
38,0.2737524145182566,0,90.51441437031961,0,0,0,89.42849519994212,90.29447368203357,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
39,0.255300824407392,0,91.12622974891097,0,0,0,90.1928718018133,91.03188642536514,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
40,0.26898641208009244,0,90.82766384415838,0,0,0,89.81081683920237,90.66133226384106,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
41,0.24980904349662397,0,91.45416279183594,0,0,0,90.38395390581778,91.18929307267244,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
42,0.2585854860492451,0,90.88150359747442,0,0,0,89.8360782838895,90.67925912885913,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
43,0.24144403832137665,0,91.67931085115755,0,0,0,90.72521303952341,91.51726034325107,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
44,0.24733103694973418,0,91.53736968332436,0,0,0,90.57070946157174,91.36780708441276,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
45,0.2481934210791251,0,91.32201067006021,0,0,0,90.35698127685964,91.16594742797471,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
46,0.24416417819650435,0,91.4003230385199,0,0,0,90.47120158162953,91.28371164916511,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
47,0.2380230104806262,0,91.80656844990456,0,0,0,90.8680831053232,91.64755665508856,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
48,0.23335786477788115,0,91.8604082032206,0,0,0,90.90845626369946,91.6891928292533,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
49,0.2450123934658618,0,91.5422642063531,0,0,0,90.65699348132131,91.45363514907906,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
50,0.23925631028557598,0,91.77720131173217,0,0,0,90.85523782484371,91.63580749963381,0.6216808431678348,86.18518518518519,76.41666666666667,85.0,81.92222222222222,0,81.49580976347302,79.91358024691357
51,0.214768916416621,0,92.40859478243846,0,0,0,91.52141865735392,92.25233802571991,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
52,0.2358608426988682,0,91.77720131173217,0,0,0,90.87560847911092,91.64832539485528,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
53,0.236174732000314,0,91.89956438745044,0,0,0,90.98461553397023,91.78684734519432,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
54,0.22258216327979907,0,92.45264548969703,0,0,0,91.66010014191751,92.38138245747821,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
55,0.2059546692869304,0,92.90294160834027,0,0,0,92.11280887466266,92.7925894089465,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
56,0.22744534705874445,0,92.16876315403064,0,0,0,91.26670078820251,92.0463952112069,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
57,0.2286854509311091,0,92.07087269345602,0,0,0,91.22858557151478,91.98394394621371,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
58,0.23488767402129263,0,91.82614654201949,0,0,0,90.88286623476212,91.6509617614834,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
59,0.21829663424711035,0,92.38901669032353,0,0,0,91.57154583613077,92.31620737038168,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
60,0.22548909764531763,0,92.26665361460526,0,0,0,91.45170827783731,92.19646375295221,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
61,0.20242850781931154,0,92.90294160834027,0,0,0,92.13015581740497,92.8145551229291,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
62,0.21874869102149463,0,92.47222358181195,0,0,0,91.61705850078017,92.34295290704839,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
63,0.20796308006742475,0,92.7169497332485,0,0,0,91.88370647234866,92.59208223255642,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
64,0.2090993799974107,0,92.73652782536342,0,0,0,91.88167769047452,92.57191196849718,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
65,0.1990909668203551,0,93.15256228280555,0,0,0,92.3905347450742,93.05632218148507,0.6594030166665713,83.0,76.55555555555556,87.92592592592592,81.9,0,81.31768450638374,79.88888888888889
66,0.211242789508085,0,92.70716068719103,0,0,0,91.8695126757218,92.59637872114922,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
67,0.19979699196330508,0,93.035093730116,0,0,0,92.29074889325717,92.97141758605531,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
68,0.2054223920168094,0,92.8295237629093,0,0,0,92.0504593302897,92.76113260586631,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
69,0.2099879450906794,0,92.6386373647888,0,0,0,91.87669646256657,92.59725818446097,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
70,0.21582335632710686,0,92.5113797660418,0,0,0,91.70789946498952,92.44291945764317,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
71,0.1942967979434268,0,93.31408154275366,0,0,0,92.54387199668649,93.19467350711592,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
72,0.20445540442418775,0,92.87357447016788,0,0,0,92.05876308279124,92.74914584198231,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
73,0.20285537518171784,0,92.99593754588615,0,0,0,92.23767625476418,92.92487288605732,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
74,0.20238864361746803,0,93.03019920708726,0,0,0,92.2823829096647,92.96437923041809,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
75,0.19948803236945353,0,93.0987225294895,0,0,0,92.31925778188352,93.00790548205083,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
76,0.20695666166328835,0,92.83441828593803,0,0,0,92.02203120511956,92.71946881373142,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
77,0.20205543929938266,0,92.86378542411042,0,0,0,92.0656251779493,92.7778530972903,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
78,0.18538653386767626,0,93.66648720082227,0,0,0,92.95603953384492,93.58660628768159,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
79,0.188518707707067,0,93.61264744750623,0,0,0,92.8872979058097,93.5079273820142,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
80,0.19089187998062981,0,93.38260486515588,0,0,0,92.59951626518883,93.25391957314586,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
81,0.2023050035973383,0,93.06935539131712,0,0,0,92.2766047943967,92.95549264199143,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
82,0.18670116448538354,0,93.55880769419021,0,0,0,92.82786846097005,93.45010275250107,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
83,0.18510131154062232,0,93.4804953257305,0,0,0,92.74443314905338,93.38827497817334,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
84,0.19200058623555416,0,93.47070627967305,0,0,0,92.7492915504488,93.39793627299196,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
85,0.18056886810080944,0,93.63222553962116,0,0,0,92.94048555394629,93.57234812825358,0.675362902879715,82.07407407407408,80.38888888888889,83.5925925925926,81.85555555555555,0,81.65321393396968,79.8395061728395
86,0.19830828400474715,0,93.04488277617347,0,0,0,92.2921782136728,92.98531024596852,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
87,0.18662529040696332,0,93.42665557241448,0,0,0,92.74283263829581,93.37700994645196,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
88,0.18968242970005567,0,93.544124125104,0,0,0,92.83423528388484,93.47900330502306,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
89,0.20324938939587556,0,93.12319514463316,0,0,0,92.40919439993657,93.09919866433131,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
90,0.1794924713384212,0,93.76927218442563,0,0,0,93.09197368659781,93.71055831067193,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
91,0.19146030495741614,0,93.27003083549508,0,0,0,92.52806559575397,93.1876354319356,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
92,0.18305129620170146,0,93.65180363173609,0,0,0,92.96507782536916,93.59535741604759,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
93,0.1727894899637232,0,94.02378738191963,0,0,0,93.32636535060179,93.92300740078663,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
94,0.17722015171232253,0,93.90142430620136,0,0,0,93.22266018719637,93.83960482585138,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
95,0.19134270426976827,0,93.4804953257305,0,0,0,92.78351480193908,93.43302255006711,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
96,0.17929869581701868,0,93.84758455288532,0,0,0,93.14624992180842,93.76308517238459,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
97,0.18370282191238554,0,93.80842836865547,0,0,0,93.10572040753074,93.72062435975907,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
98,0.17679085442862447,0,93.92100239831629,0,0,0,93.21394177134812,93.8202364188659,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
99,0.19432481024768944,0,93.29450345063873,0,0,0,92.56047220833462,93.22137381173627,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
100,0.18988890326992833,0,93.4315500954432,0,0,0,92.73755097616271,93.37416686098685,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
101,0.17462078843847967,0,93.97484215163233,0,0,0,93.30876293010189,93.91282142271639,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
102,0.1859389556872968,0,93.45602271058685,0,0,0,92.71742871708226,93.37335348292558,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
103,0.16716647571222903,0,94.29298614849984,0,0,0,93.59362853879006,94.1583169383328,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
104,0.18011509634360745,0,93.51965150996035,0,0,0,92.80482321069073,93.4575336553967,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
105,0.16727528532085473,0,94.20488473398267,0,0,0,93.53755688104613,94.1153562687969,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
106,0.18277717637240312,0,93.73501052322452,0,0,0,93.07299949904382,93.69663332477884,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
107,0.17773613856274748,0,93.96994762860359,0,0,0,93.30106851381163,93.90763860872914,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
108,0.16497056130988091,0,94.33703685575841,0,0,0,93.68790582271606,94.2557509523411,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
109,0.175955063485783,0,93.8916352601439,0,0,0,93.21639474918037,93.83636224375394,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
110,0.17286926345233905,0,94.14125593460918,0,0,0,93.51502208458064,94.10492016089673,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
111,0.18058180393807297,0,93.88674073711516,0,0,0,93.19182195491652,93.7974802005988,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
112,0.17937607991453847,0,93.64201458567862,0,0,0,92.92359517536117,93.5582435557282,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
113,0.17515915653690545,0,94.02868190494836,0,0,0,93.37129088913068,93.96703452328904,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
114,0.16792479599647123,0,94.35661494787333,0,0,0,93.72085015144752,94.28131369828382,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
115,0.16955483267091515,0,94.20488473398267,0,0,0,93.56373628259578,94.13871497969151,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
116,0.1854280943086445,0,93.50496794087417,0,0,0,92.78277468790124,93.42339405593198,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
117,0.17520193170768317,0,93.96994762860359,0,0,0,93.3294777916584,93.92882631471001,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
118,0.17308867686756743,0,93.9405804904312,0,0,0,93.2728873410804,93.8808270735566,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
119,0.1722003950852607,0,94.02378738191963,0,0,0,93.3551091377932,93.95549312528124,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
120,0.18125995971515171,0,93.61754197053497,0,0,0,92.93233125268789,93.57256628667837,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
121,0.17216531263256754,0,94.17062307278155,0,0,0,93.55615452380677,94.13646493508391,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
122,0.16196066747575388,0,94.34682590181586,0,0,0,93.7183304612465,94.28267651453046,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
123,0.1665984253445524,0,94.08741618129314,0,0,0,93.38635863540978,93.98307462458635,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
124,0.1712614228550275,0,94.05315452009202,0,0,0,93.35681389849562,93.95046645111263,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
125,0.17667647196987082,0,93.75948313836817,0,0,0,93.02442443922598,93.65262345905322,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
126,0.17037555515783648,0,94.08741618129314,0,0,0,93.40877765702055,94.01002009853684,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
127,0.1720283293136503,0,94.0335764279771,0,0,0,93.35865045083243,93.95978312195454,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
128,0.16819824372512537,0,94.29298614849984,0,0,0,93.67535959584067,94.25504382028026,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
129,0.16936033089531657,0,94.10699427340806,0,0,0,93.40753651707072,94.00035539143768,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
130,0.17332648009748852,0,94.00910381283344,0,0,0,93.32414825279,93.9336403224946,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
131,0.17319808631083683,0,93.9405804904312,0,0,0,93.30013522441045,93.90845754694588,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
132,0.1628260020102636,0,94.41045470118937,0,0,0,93.79062188199117,94.35530256225248,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
133,0.17037835688027603,0,94.19999021095394,0,0,0,93.51110636266927,94.10464707438695,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
134,0.16638852641081986,0,94.1461504576379,0,0,0,93.44048807512864,94.02264145460886,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
135,0.18017609552293615,0,93.65669815476481,0,0,0,92.96706135366229,93.60610795781903,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
136,0.16940535160639372,0,94.18041211883902,0,0,0,93.53945480196393,94.12990946148687,0.6261147047082584,84.92592592592592,77.94444444444444,87.51851851851852,82.91111111111111,0,82.3565151351398,81.01234567901233
